origin,2020-01-01,2020-01-02,2020-01-03,2020-01-04,2020-01-05,2020-01-06,2020-01-07,2020-01-08,2020-01-09,2020-01-10,2020-01-11,2020-01-12,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07
DE,-0.49916633191786397,-0.12790661179567797,-0.059330117227605506,0.05874362781290232,0.08054765482910198,-0.08145257363220038,0.1362081194936442,-0.49916633191786397,0.11093500576796278,0.18241267370114667,0.18288233139875487,0.12148144731514932,0.15566273836493605,0.14833747405644204,0.22916689380619015,0.16455707208774273,0.22070812678371898,0.19462475719762007,0.14723080511602693,0.1537384330990732,0.19612105049519046,0.2049743612671011,0.14963939702566686,0.20991057191942208,0.18450237866008412,0.1610710989654287,0.14767857649114258,0.17786729920873356,0.2053001439044253,0.1590466550440488,0.23012002606668003,0.0988901899382566,0.043498272549799655,0.12759909188356788,0.11188196377191195,0.11200202297186967,0.09925705958220554,0.11829814514968895,0.12046423611262758,0.023526931218806446,0.04738915547281719,0.09885414123373715,0.090578971182254,0.05933124220115049,0.08120265222448708,0.03935470684490738,-0.018104157224393735,0.06322856521242559,0.07991959636969481,0.09203565631707522,0.09165409251706658,0.0838960513678042,0.08606025101102599,0.02760254089877301,0.04275032378671528,0.05541679796086019,0.06956923940352655,0.07925799238473696,0.10368446109332874,0.09489498850730071,0.1378836294195076,0.1491992167990508,0.15093601460844308,0.12556732148488314,0.12512385633301237,0.10225161918827674,0.14915390799083927,0.14278136054620605,0.1297934476808562,0.12390444376910015,0.10704013725904704,0.11033361697027111,0.09403185369314504,0.05075303051587521,0.0683767368532664,0.06495643496035375,-0.014541174595256612,-0.11054018461202597,-0.1487558948586719,-0.1841195201884207,-0.32201701770175295,-0.268788073113297,-0.23127785216220575,-0.24104848038994975,-0.2443352123302961,-0.2076809161969917,-0.19470129262526037,-0.1239289187527064,-0.2820056948010633,-0.15552126443798642,-0.1401652573658816,-0.13975327685294914,-0.14619143843292537,-0.07709842495135844,-0.10900867566638073,-0.05442581816543335,-0.02960868135327166,-0.10118310029905875,-0.0539550698559742,-0.060663629015488496,-0.43150722453421986,-0.03526908773011761,-0.021174994994892837,-0.49353934748123485,-0.13890338429320304,-0.14374191139744585,-0.11496486135979866,-0.008668636483591063,-0.08685413543326237,-0.0605212083530946,0.018928820993910023,-0.0566844147011194,-0.006845627973084967,0.0013025586385064791,0.06640867733243194,0.014548992887653434,0.07277594954632027,0.10320216595488807,-0.014095550045550187,0.005684614668156174,0.00037428516507298504,-0.5170471960922287,-0.07497053448977364,-0.05466945105661525,0.009328532989930416,-0.02221118015135337,-0.011293831223147532,0.0964233557417653,0.05987857725090162,0.08625539079246325,0.02547683849147786,-0.010490853400778821,0.006428806726300751,-0.011374126823112785,0.07471424768602741,0.04255359690652161,0.01931640725032535,0.09585717437437458,0.0928635997848799,0.05303035225380137,0.14740738338291148,-0.20032892228392074,0.004165096430920778,0.03953359941365253,-0.01700212513691679,0.09864216265264014,0.05303035225380137,0.08051616998624311,0.11225866508663729,0.09145302459366689,0.13932187620688752,0.12500652017862346,0.1056708886537101,0.05672224105442325,0.041861538497252715,0.10201967016755731,0.015615917374733668,0.012031686114538864,-0.014405130114596876,0.007445412747851821,-0.010145545508364218,-0.014180629764556585,-0.20375461023890984,-0.009926954538285293,-0.017665843834752448,-0.12034650744580122,0.13069679867982953,-0.0012150824495443802,-0.03778505916539088,0.07281805327797675,-0.028845137684619715,-0.03284201241150231,0.027840683210970107,0.04811062037984315,0.001542433716568814,-0.006956259095453832,0.10350926228232704,-0.006627658469374298,-0.03284201241150231,-0.05032236844828786,0.04811062037984315,-0.028286045147482786,0.029419985196138976,0.01857038085786611,0.02685413314765661,0.014103421405368577,0.008679459009934831,0.00409111161590503,0.027910561113536625,0.009662740028826944,0.011782962851998091,-0.005259547818216803,0.00993753396446051,0.008679459009934831,0.027290576480129447,-0.019685328877566133,-0.007052421954924171,-0.01734230818070448,0.005876804436851346,0.016127009818129423,0.07303549969947465,0.001146998079490258,0.01407433438358674,0.01073166666100911,0.007726307749887029,-0.006059292941684724,0.017185591346227103,-0.015348126285832153,-0.0041777187463437615,0.002332596188810765,0.006066711005281222,0.006474297369636561,-0.0002761023773650839,0.0143530811231809,-0.04990514233162335,-0.008888706526681611,-0.01670225289285987,0.016841121996987063,0.02275162444325951,-0.002435514849470133,0.0018202965480580424,-0.014275476752889205,-0.004609212626875303,-0.016611444819944143,0.012782124118307925,0.00919234470056507,0.0044066093934971295,-0.022221898236822857,0.040195094948893395,0.009595663042260005,0.00521400520248827,0.028404029745839887,0.030258271902329215,0.010990311755453952,-0.0013135268223817276,0.005350628805945501,0.010438947739746185,0.013681252386620324,-0.013514103423196366,0.041427460826354956,0.0240075806628961,0.008330866011103888,-0.048698662689736216,0.028775259797704678,-0.027344174808225596,-0.03156541866175655,-0.024051028554483045,-0.015199152455080522,-0.021705548950677556,-0.018502893698759904,-0.0113706383439236,-0.005829240153098381,-0.006803313662658628,-0.004106504199633765,-0.0059441868812331045,0.00923281264143938,0.0473373189785371,0.0021072396941581584,0.007368043522517409,0.002223813689251397,-0.0015976370942987206,0.0017963891728645098,0.01063584246102578,0.046860126217505904,0.0017761749621505452,0.010096774675807607,-0.0016210899238658927,0.0007117696757501513,-0.021264338844316777,-0.0743542840209116,-0.09048692807589698,-0.005621376643072384,-0.019407583000044748,0.013397306042457258,0.08412101722708587,0.07111730879605016,-0.1932155799207086,0.029999592751172255,0.013983472300040267,-0.0032994204486588297,-0.005422855329802245,0.057185604860015005,0.01717209813145515,0.030406777525257223,-0.031108580409903497,-0.02484936604434862,-0.02167677267541901,-0.04558773815246053,0.018252805140870576,-0.02946201496579537,-0.007788007553328868,-0.05482050750461687,-0.027691150499901118,-0.03822758203158938,-0.03876996942502542,0.033588507116335764,-0.040054267639190844,-0.004626604246519395,-0.033782158965784403,-0.03837606502023383,-0.03540248408553259,-0.03353044642943126,0.020025303651031168,-0.014854889789717385,-0.043942452271874544,-0.022617927977239605,-0.04657924429894189,-0.05066836479757153,-0.07357183424331948,-0.06191677439549048,-0.03988737400588804,-0.0733830572392904,-0.0313410933688425,-0.05192337437950334,-0.04853163008446604,-0.04946516730335804,-0.08468449910533415,-0.07518860385348547,-0.11128015828578752,-0.038900096854273314,-0.07388245582330122,-0.03905453645291013,-0.03162008613908829,-0.07240885569114763,-0.07338013761724704,-0.14145431478767645,-0.16386819592219792,-0.08273007015270373,-0.07772723113877567,-0.07299542145893279,-0.08952100407272312,-0.037320597579222015,-0.09821549617254088,-0.1320761439754291,-0.04553766120163261,0.07410600333478867,0.07314189972941443,0.11916099612367526,0.05628927243739201,-0.011762290146490328,-0.10870460794068781,0.0033015594162750794,0.10242880469116411,0.06842479746339936,0.08295763966653125,0.059188641686404475,-0.029749018681506256,-0.1298167308798972,0.05800589835558956,0.1170897900434702,-0.039757300832993225,-0.00464612156550448,-0.07523978508094986,-0.1481707029792052,-0.17476404265717016,-0.1428081340104136,-0.08718504810817418,-0.15098702796296193,-0.3853186861211706,-0.5473149313771439,-0.4121112190638371,-0.2599704882490559,-0.3367131147100699,-0.2623124121455681,-0.23596714857317924,-0.38012225995825555,-0.608678830964665,-0.2775638784987374,-0.2161379802297928,-0.25127305308226744,-0.196233111007188,-0.27930221354858364,-0.20199779789495398,-0.17373909843713886,-0.1815112729167916,-0.09384639268600004,-0.13538659946748688,-0.1196860244961575,-0.08612465703873207,-0.14680272469008948,-0.1150644961844064,-0.16858219226021487,-0.15235770830465167,-0.1338652490359058,-0.13042879229779059,-0.08301469121554039,-0.1311688598955515,-0.10021160990036038,-0.16063167584407956,-0.15426613712884574,-0.1315349279577539,-0.1169964619453917,-0.11226254040087824,-0.1464306888681971,-0.1060341226586734,-0.15570206324055547,-0.05380909632479114,-0.13324060789187986,-0.159092428749395,-0.16429792358076079,-0.137169351668865,-0.16632364590493154,-0.2326180169862596,-0.2901505574159112,-0.22529715035583286,-0.22531169894800784,-0.20148961528105291,-0.1900080862854323,-0.1883494696395256,-0.18762205398229315,-0.09724098120885272,-0.1782235942397079,-0.15115101743839388,-0.14240717031687233,-0.15044062254042867,-0.14171040536982427,-0.12465656870627606,0.029105612640804024,-0.07308337941748522,-0.07774211859380453,-0.06305965754344589,-0.07234523073041776,-0.09562587477017503,-0.12951371954143553,-0.019476554934564794,-0.03479042646885655,-0.015212232037108975,-0.04194263029440315,-0.07150246217506206,-0.06898367486724855,-0.07426854014569151,-0.04809252927199559,-0.037689420085764924,-0.046345189117771746,-0.036795936766587545,-0.0676054378108325,-0.06505976730199026,-0.11608194201413391,-0.14899206694563916,-0.03680722137655701,-0.02805844573768712,-0.053634839041627136,-0.042055350231646416,-0.04527487856100787,-0.04572457489227544,-0.12180414351228097,-0.031552319713215704,-0.009829073559932566,-0.012590257144240224,-0.0108769319536276,-0.01204667229223233,-0.08797898265915371,-0.022097321450155638,-0.0009785724443408528,0.013082771535363857,0.01996703742732664,0.0032333420301307036,-0.4428568537366748,-0.051883826101649766,-0.04065275730084528,-0.5112950114630214,-0.12639668720840713,-0.11857471523566798,-0.07492922724057982,0.03541032307068748,-0.08546884583601055,-0.11034559842896052,0.02515620571337962,-0.038267323260257946,-0.016609907081081232,-0.028119079522483714,0.057789892408087296,-0.05811585536880903,-0.1128072923077642,0.045933012536002016,-0.007313183735762507,0.012873756010551407,-0.014307073887382837,0.08806522270135941,-0.02204470980539308,0.00647591360616695,0.06014104419760535,-0.008055964641428104,0.005718124026668381,-0.030655983562939415,0.09021124014338033,-0.30869763463320044,-0.20629444917451356,-0.04131670303218282,-0.10310297894919174,-0.10114302717581036,-0.00013072573464234516,-0.04215903894786677,-0.05289004303506806,0.0704929697146206,-0.02614676020715323,-0.05143438708071524,-0.01767923740649391,-0.4187860167622359,-0.11852029929919117,-0.10523162502860295,-0.16147030669817064,-0.03525582513840542,-0.0473397453933283,-0.03644222592507618,0.059887943102864716,-0.0009720760955705954,-0.061329174170859924,-0.05607285073884982,-0.41348356023092625,-0.06823711818932932,-0.06777010569873221,0.027633954179587805,0.020931638648430395,0.022576411383707473,0.075051073943869,0.058176079630395394,0.013657577044572378,0.019569714269717098,-0.18096335681654896,-0.04047495392581002,-0.04397446194518606,-0.08540984779601801,0.0612168814302505
