origin,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28
DE227,-0.165188337139066,-0.14292985995348306,-0.12234574727169811,-0.060359514011091076,-0.04567282058991651,-0.1383718070075266,-0.11990307143879086,-0.17654958154703704,-0.47793752279295343,-0.14706172741992807,-0.12346375765053952,-0.0867778346884085,-0.14243448030346428,-0.11050636368820776,0.03607408256086275,-0.05571561886105192,-0.003997765854814372,0.021262047924033967,-0.28462058566318227,-0.10888874985762664,-0.03934423601732784,-0.1376918936330731,0.15420172431702506,0.08005686915017862,0.158595248954992,0.15042529240843727,0.0619496567799398,0.046497369169795855,0.09773012401563119,0.22622015462464207,0.13587326303674496,0.10704068214660056,0.22019381358114676,0.11650231567261993,0.05870778749784611,0.04691698666598865,0.19910519520990078,0.12815869200954588,0.0845904143593661,0.16830513672420655,0.041117426338830976,0.06139271702846427,0.10143342742584927,0.234541245603882
DE228,-0.27024523924996635,-0.22213891909291772,-0.1947504893872155,-0.1648088044325906,-0.1612575964655527,-0.1912260277008604,-0.18210201564094786,-0.26373883217735294,-0.42915615600633406,-0.19675313361552105,-0.1606430123049778,-0.17422042743629274,-0.22667705224778256,-0.1970902930305436,-0.09469787716417644,-0.15045615867173046,-0.053128516163808426,-0.03062102092862007,-0.23620380511714767,-0.12626909551420784,-0.13211894867586305,-0.22501175049075572,-0.006174564407213978,-0.042687529649443556,0.05488407474003498,0.0073076780091911875,-0.0764190687305969,-0.08911733935252275,-0.03847160675534089,0.08259743908802641,0.03011890454002142,0.002631435558675177,0.08875194102154205,-0.01810231989584654,-0.07349023529644416,-0.06667866716786408,0.09195538937039371,0.03221586657449094,0.019270484438418833,0.05915518735326164,-0.04258819210376141,-0.04448898569312487,-0.002640698523291185,0.07327422507248316
DE229,-0.13401755291688178,-0.044450746025148424,-0.03043331729392451,0.013405761885734169,-0.04060742034875442,-0.04985856827577628,0.01398149860639264,-0.025866804336603044,-0.16480338420780705,0.009249608917651475,0.027115109320796194,0.01485595209484325,-0.02356677338804103,0.0704396271167742,0.30961280330407837,0.102489599154725,0.2544421365647902,0.2610516347626104,0.07765685184706461,0.15468040577654474,0.12984432061971485,0.03274303463760653,0.29972012234463064,0.23711070483920893,0.3685149087152493,0.26478039448853496,0.16625574490867256,0.1503100812967444,0.3262758154294334,0.371462168071927,0.3116626624422898,0.29119497242087533,0.3558604554972469,0.23954583063904944,0.2016917835370471,0.23045645924824587,0.41043144318659763,0.34009106021013413,0.2799358024387695,0.3589367422381924,0.20473081496005507,0.2252129216124492,0.32242458211181835,0.3940483609210641
DE22A,-0.1396512927273562,-0.16154190709561822,-0.15409667164691698,-0.1154818448204139,-0.12959751807429154,-0.17653620339882836,-0.15896854633040525,-0.17197415395710125,-0.4506494875240429,-0.16329007658235473,-0.13715011908408115,-0.13397191213539794,-0.18134720756362532,-0.14972263503522276,0.06358609593106812,-0.0034165063806989027,0.07889417710296942,0.10612294451713855,-0.22011752556681552,-0.051037286920243785,-0.04097456866539251,-0.10556658235440342,0.17866850163426795,0.13575754917250293,0.2709707589717303,0.2288184212903399,0.09969525113262279,0.05886802650239753,0.1406949382389655,0.38002506696812555,0.3473040689748317,0.29519364368482814,0.42320678298784453,0.2633022065773605,0.18980695224400512,0.2022060612756802,0.4211938757956304,0.3712961177992975,0.3085079116698817,0.4068157016500942,0.227730517258238,0.24731987699542168,0.2936079203545061,0.4019218008896317
DE22B,-0.205066029930423,-0.12253993706026622,-0.10377510091278941,-0.04411092518472293,-0.08856616407829088,-0.12368813133887047,-0.11593206762929453,-0.18456869488729333,-0.3734261120983805,-0.1188965065161739,-0.08307762934580853,-0.09889505197198145,-0.1253322602917597,-0.0659786114779296,0.022271726180947526,-0.061088472306832786,0.01384841453217689,0.014985063062391113,-0.22132233315256533,-0.08132765099253592,-0.08798781953682189,-0.1717110798884941,0.08683933771264596,0.07350198152555198,0.15551138708385026,0.08469978320533511,0.021685783814413107,-0.026903865160135654,0.06543011057107972,0.18619829513325548,0.13442708926018088,0.09803515805000473,0.1900515760476822,0.09449787252888009,0.04878061810508316,0.041813434182093934,0.22041717972973696,0.13776179143763256,0.13330149032497918,0.15842266958435625,0.03940959979469083,0.05888292331116274,0.11644265828835376,0.2735344012091554
DE22C,-0.1662602906729861,-0.16673967711077875,-0.15465434633812458,-0.06485884902789574,-0.08889905865790515,-0.1566864247064369,-0.0968961638145448,-0.16250017122584004,-0.5171374456732052,-0.1999543691535478,-0.1460590668359265,-0.12442256347953862,-0.16371085474976,-0.07865581327372995,0.04339547689820966,-0.0998348644240753,-0.008562483497416173,-0.021606795518896993,-0.32204508513330643,-0.1237506268082873,-0.035785088789395014,-0.10676855280291919,0.19647580448561675,0.12515049846723492,0.2766002708358981,0.20439600943318403,0.09323512609394413,0.06918527953899001,0.10507477178211788,0.31979522184300335,0.23300577934503486,0.1576924781484672,0.28374447257637136,0.16011278184549815,0.12543317374161767,0.1336397248645178,0.33661171379814725,0.24193221171833823,0.170495629693463,0.2721897865747491,0.129028910289549,0.14644097799831202,0.2106175796499521,0.38388438566552896
DE231,-0.3626788608603144,-0.18939489591389025,-0.19388885244256815,-0.09901467280711151,-0.07567354415244099,-0.16716276152909315,-0.14661514566049172,-0.2940363932070469,-0.5836950174397499,-0.19986261880964606,-0.15470707936167938,-0.11924084768616272,-0.19683756566629707,-0.1530098117210289,-0.11426486724332874,-0.17498934675904732,-0.10645971167358792,-0.07768530631558435,-0.4667390005562384,-0.16586921375211772,-0.2516691394658753,-0.3298555377207063,0.047939106706879286,-0.06994047149105498,0.06498671689196911,0.02031987144711267,-0.06221919186806446,-0.14538293062031926,-0.136846604787494,0.09978457561395948,-0.02754733069113069,-0.053710765348252476,0.0505490279561327,-0.05497810105966461,-0.1848005275304978,-0.19823871170353835,0.07384747953468329,-0.03650345012710998,-0.09077357481064996,0.054834124199119705,-0.07110381973494984,-0.13499128632659785,-0.13111085909693632,0.08217722246158266
DE232,-0.38787443056994575,-0.2178729252424566,-0.21431270950638648,-0.09798292733758995,-0.08382800821253344,-0.23294168161946882,-0.22612743179757844,-0.326638472919069,-0.6583668531367297,-0.22108811866003553,-0.15134798491366785,-0.12896902932072918,-0.243632503804723,-0.1828019578268829,-0.1865913943896803,-0.20909965134390995,-0.12262386068768494,-0.1011201539883293,-0.5259194790197417,-0.19249908840986907,-0.16967205019769405,-0.26620315847325515,0.11763340664141442,-0.07787389969355774,0.018491061515004237,0.04939051337754985,-0.03998135968396188,-0.051871303157813076,-0.004557970770663111,0.18630636489552366,-0.020236095353075134,-0.06370411298683454,0.07023785132895011,-0.053655968154109446,-0.09033874272976417,-0.09366342519375936,0.1332043408974697,-0.03398434008879703,-0.06901022409836277,0.08528410255020913,-0.06570257499625531,-0.01956306279296982,-0.01689575692318057,0.1576926322896448
DE233,-0.27035087647326683,-0.09511231840970402,-0.11197829870755105,-0.06045397580201228,-0.0015845982206121878,-0.0825382935279847,-0.04735400784545929,-0.2048933176348965,-0.5124617416394921,-0.1264489130837314,-0.12030475878143343,-0.025247931648420208,-0.1205739226943845,-0.06013174450447778,-0.10381069982482838,-0.10686678892651269,0.018811116072741774,0.034483301620628515,-0.354844840386043,-0.04583900398205554,-0.010376103967660977,-0.09922706343288001,0.17270941169044307,0.06640711693909584,0.21103864575815234,0.18142242019302146,0.048691970361409265,0.03823291002431772,0.08716151967456964,0.2399239363716701,0.10696532711554863,0.05121711173807486,0.2074951744617668,0.037592620595796156,-0.0018993276856810182,-0.0029552296517249,0.17383379623784867,0.09559576556028238,0.037076307328915536,0.221939123979213,0.03516306265436775,0.06290827598264381,0.06826225394458052,0.18294722888524162
DE234,-0.19461290601536274,-0.08196343878067869,-0.07225318236825762,-0.0173612565445026,-0.02194517446013944,-0.059360371078865826,-0.06875882282385726,-0.1291315905237076,-0.3218727775987066,-0.1269631547145168,-0.10168586387434553,-0.08031433515844422,-0.11177176161371094,-0.06887569160174811,0.02857099887580894,-0.10481292177659074,0.0443495819273354,0.019859068044076666,-0.1904226681877701,-0.09566566313226132,-0.13222600938400375,-0.14156246468330702,0.07259708935833054,0.04646366088005305,0.1213780709041894,0.09105827212390616,-0.003511740848886835,-0.044883820908171446,0.05251098784563912,0.13252857625578218,0.06536569500345579,0.03223854357270195,0.14036675077694283,0.042693652550450656,-0.02037060532860635,-0.01099326409068313,0.11393798865106097,0.0638912604518167,0.0009168532760877035,0.11619581771486054,-0.011247895662641172,0.01623292235716134,0.08609764668909392,0.09689710217540748
DE235,-0.0549223508861274,0.04787937471978054,0.03327443136386865,0.08737785705248657,0.10894555817703666,0.033203015688624715,0.06713577029753304,0.029498879229933994,-0.16870810837286232,0.0702334482771485,0.08787461763018811,0.10149322822855722,0.04600044500927569,0.06419449886421513,0.10472174689726788,0.012146923520347297,0.08813912416933922,0.13640160430538062,-0.10321603343894259,0.02374302922150351,-0.018571575425367137,-0.09204276811209888,0.12439094645197146,0.10966483794039217,0.18022615580414225,0.1581006762759123,0.0793772027660049,0.024230426146443662,0.08355200986168865,0.16968708542774724,0.12718066797457794,0.10691676052090782,0.20854254068182176,0.1281802364488065,0.041250087046487804,0.019469463268998233,0.19613451310200447,0.14649781296868447,0.11344882302446058,0.2111223509959279,0.08001249163506574,0.05594021813020822,0.08179099404223789,0.20419572475850845
DE236,-0.280315437111887,-0.16813197763940813,-0.1542693389092783,-0.10262713989905448,-0.10195656268015618,-0.14993813383220944,-0.16141286649834086,-0.19992411835615387,-0.4181295667072775,-0.1655657142978263,-0.14995324632009166,-0.1116608372486243,-0.16897752097233487,-0.15247198132118833,-0.035827662221026846,-0.11366419894369029,0.003364151579636987,0.009881126741374091,-0.2696820899286445,-0.11744434242377266,-0.14026555195862223,-0.20001840095684975,0.09566113108339747,0.0176871083704071,0.12492932320583128,0.11081977184055547,0.024930937304984857,-0.06268620272370429,0.029288523003196065,0.19673527851730754,0.12489269668312786,0.07807827242072274,0.20383776647035257,0.0899432791563819,-0.019126283071139394,-0.009298483521143153,0.20132449143270037,0.1210082065576743,0.04913995708300689,0.17957542761352352,0.012240095713939247,0.008159134606524843,0.053574785888866217,0.20438781027153485
DE237,-0.17769679032879404,-0.07611288482507506,-0.08079662534838761,-0.03060236212228029,-0.04605111525164518,-0.0894634432474708,-0.0644615191026161,-0.13368228596586706,-0.2847740593632009,-0.11063450480837633,-0.10884679012431853,-0.07817639392992926,-0.13931821908822561,-0.059485278188212476,0.001106783174449788,-0.09832152777972436,0.04361558638732799,0.06917445374061204,-0.14594403288988866,-0.06950685107201637,-0.05060234194264335,-0.1343541985768597,0.12976254608915583,0.08744128671063245,0.2454330980123527,0.15911647209401547,0.06157628096876944,0.04899018986008197,0.11384078259667008,0.2842108149433704,0.21146273188783993,0.20023614719541416,0.30594771748826743,0.18521194502041438,0.13879851448613723,0.14369828591706968,0.2616622096342869,0.19665082904633135,0.14027098341336353,0.24146239770391342,0.0789594065966952,0.12121827696383791,0.18720269702560044,0.23863456743129774
DE238,-0.2813044050736617,-0.1856807271166736,-0.16512725193022593,-0.0877432489497465,-0.10096443808882694,-0.1702560200921983,-0.13733571817404155,-0.24870890816789315,-0.45415328249750997,-0.19403059765513297,-0.1589151275537749,-0.14610502513216939,-0.19983211052163452,-0.14838432802504664,-0.03435840416660574,-0.12775543079677298,-0.03149340874528139,-0.03387764682845029,-0.2759749343343664,-0.12608256965490006,-0.1399128185696329,-0.2131454842497953,0.06983809376188943,-0.009289256113282574,0.0853399375644095,0.039146767784046244,-0.009748636730592897,-0.033967992617216725,0.025461873872405283,0.1437682303042258,0.07578849315914482,0.021538646927614202,0.1330425122163883,0.027733950676547492,-0.010351689913673079,-0.023320601778960004,0.11922161004410503,0.047406084591414155,-0.015151990620853817,0.08954972525009985,-0.04366628445006393,-0.016633655897946964,0.029007198082487085,0.14660616906449486
DE239,0.3231447808750274,0.5035583286519807,0.5043979525915621,0.6016617066747676,0.6145780025487422,0.4729058006350517,0.5073790942435084,0.40994812975896733,0.07825619365478964,0.46900263380211715,0.5404009623696946,0.5518459083888507,0.45696208789603654,0.5178205212732365,0.0265132609611205,-0.028388523226017703,0.01730387966035729,0.018721672904266295,-0.2132623783954668,-0.06922432001612022,-0.0973405786847843,-0.14379473914135243,0.0933252746215738,0.029089025963480175,0.011028017064475426,0.07634042403718277,0.028867515139739064,-0.0011312941878793836,0.04094072160515694,0.08836085353441181,0.0077617721231955095,-0.036633604060688496,0.0601536292556597,-0.015031430925728007,-0.04486246715058184,-0.08979388606632654,0.08165399816207453,-0.0040019243556626005,-0.060028115416669414,0.024241872673886666,-0.08191615301301491,-0.05771712295062936,-0.05311681968126636,0.08296503672480782
DE23A,-0.2749939446067454,-0.14936956244659805,-0.1478412784652422,-0.09240206239744952,-0.11601821272936896,-0.13971474616829915,-0.12625422502687256,-0.20132081720621453,-0.32564188503424796,-0.17771397525128108,-0.18855871584811135,-0.16557559650596998,-0.17183728862351788,-0.12498722785105021,0.037059006717779175,-0.06278412175399006,0.03739846559803173,0.018488698145359805,-0.20422894755445242,-0.09499328361116433,-0.13820213826950345,-0.2516030829058781,0.07290614788604666,0.014651003371176863,0.17187294317065027,0.06589272108896971,-0.006475852337692878,-0.053880645325595666,0.008429129559662352,0.19466726587055572,0.12843338873707633,0.08331184463218255,0.190742500765829,0.07120727301061924,0.028337739454473487,0.025440206867568982,0.18534350897046137,0.13131813956108962,0.01116751269035543,0.16629095222011903,-0.0036300684173884434,0.014692182188316805,0.08338041876205193,0.1814613175085753
DE241,-0.4263869394991505,-0.23796612874772127,-0.26400900294797613,-0.1813936930631188,-0.15820767146104542,-0.23719522093831846,-0.22488900245951382,-0.28942897244588905,-0.5867656818353648,-0.30333573901236677,-0.25845379271395275,-0.20904355898997207,-0.25313834903820287,-0.1745403051500729,-0.10404816429046315,-0.18378220583170213,-0.08395190836114241,-0.04925761455189126,-0.4346612554030913,-0.15589319353207853,-0.1410016165628829,-0.29799791466730097,0.08851979553778655,-0.05477450747067236,0.04579665026869817,0.05166600031683055,-0.03435687028950807,-0.05456443416674528,-0.011402953207236277,0.15088882031742634,0.004219570538399164,-0.03188736197037345,0.07065319885639276,-0.01931332978490874,-0.08670540134979376,-0.08184515989855445,0.11661322564632326,-0.02331794785382113,-0.03917432756563344,0.06703982257492669,-0.048459355243464786,-0.041932771281724235,0.003988129644636018,0.12841407623059697
DE242,-0.2627927691904637,-0.13776243952735734,-0.13694608295547261,-0.010559812692574,0.00010343692698300266,-0.09790914880067925,-0.11608951839253523,-0.17980962361365815,-0.5474130122141878,-0.14883030375988127,-0.08434330979115112,-0.055180779538295144,-0.13694677350880913,-0.07567984535028527,-0.035598637673565636,-0.14066781032558495,0.015531794077168204,0.03286968803733736,-0.41614803039619164,-0.07312958516616663,-0.06688341457875058,-0.16512348181420167,0.22592229840026112,0.06937432027949142,0.2220431098010316,0.19471515889015767,0.06811295555695307,0.04484831151133295,0.12627089785791878,0.32804621467696893,0.17085358459332256,0.1623602923114713,0.30491956406702236,0.12977014513449814,0.04377578788426839,0.04824141789229586,0.3250897812602025,0.16527145510716723,0.12429378531073443,0.2834014255445414,0.10863074868387468,0.12456205285228195,0.17997697384423295,0.3307668589255268
DE243,-0.5182360477219954,-0.40177975669068977,-0.39582428761056465,-0.3254351538270307,-0.3116722686661496,-0.394773253026544,-0.4390225671203648,-0.4468732484586436,-0.7092716216088014,-0.4450340532694861,-0.4148907989061551,-0.371416483197919,-0.43190663606550206,-0.4391177010213304,-0.33071102570261834,-0.3745616226523688,-0.3038527954416188,-0.2780474821948167,-0.610830609136187,-0.37021384156513826,-0.3918525756444601,-0.4552545360807597,-0.13738506840808484,-0.22389665756288524,-0.15091988115376054,-0.11883204682766524,-0.20084929983317323,-0.29858701857625924,-0.24911440403133256,-0.039201939063720714,-0.16472378648985175,-0.1694992028293799,-0.0803566844096052,-0.1767756938476316,-0.25873369636818755,-0.2726887192536047,-0.05717032912000963,-0.17017580717063696,-0.17510882722510412,-0.06923169082787073,-0.17767554724230317,-0.24948399279785693,-0.22510352741605544,-0.04985076420744783
DE244,-0.27091453520467057,-0.18775766763417212,-0.17762939327450677,-0.08127092973420602,-0.06818986089812806,-0.14421236199617127,-0.18278270314926293,-0.21323541711972427,-0.5715997115971234,-0.21393654189468914,-0.15682984292559854,-0.11268794178228247,-0.15439601744770493,-0.14788608495437128,-0.021306255820048303,-0.07725499621009047,-0.04945860964847815,0.009210178539790226,-0.3849227258180784,-0.07046439276632621,-0.11975795973420122,-0.16162293945290662,0.1900026837822224,0.01903007980356053,0.14324717609710325,0.13995338658425815,0.03502336880087498,-0.023006818209941438,0.008611241584468354,0.24008478932309552,0.04989091495978126,0.046817681451554405,0.1790672791277279,0.06307161223417102,0.0006279930209247553,-0.051779283813102484,0.22425502299410005,0.032667871357467515,0.0010194805006200625,0.1517457403031488,0.0006335857258534805,0.01983901105020225,0.07846294929432562,0.23786043422686598
DE245,-0.2635544441330545,-0.06996129145772856,-0.12631733198340367,-0.08038977761450461,-0.06591888187429595,-0.12501436170534408,-0.0837788101876954,-0.1588591631276004,-0.368339638133779,-0.13627588946400848,-0.0882825516629745,-0.09602511195499974,-0.12828983836278562,-0.08759151561144174,0.024812986397050985,-0.04037638192428372,0.06654959392838355,0.07643204141493354,-0.197329868382079,-0.05496438543557636,-0.06478707307969178,-0.19143784219056248,0.17868864730405143,0.060178385999769324,0.16922493514552395,0.15195042835425476,0.05925224148076591,0.020571993227930907,0.12312583338705463,0.2587940783564042,0.16555167268652604,0.13598420318292082,0.23730959883006286,0.12151098260837734,0.05679439837896938,0.16494928143516163,0.26680505332012805,0.1511079213787465,0.11820703827874457,0.19473115494132243,0.06692430710764374,0.09055476311088606,0.19965889800077585,0.27201326669277015
DE246,-0.273183352334214,-0.1485062101376301,-0.1360429324265523,-0.09611698224829335,-0.11970351982553384,-0.13423941535155015,-0.09232731580396991,-0.11544763555614157,-0.23505970363976403,-0.13704855683228312,-0.1744121499886675,-0.16124440330559964,-0.14387528149965945,-0.07051232341167446,0.12756210393615697,-0.003946674339423639,0.07765337614348788,0.09415215120701936,-0.1034809389344441,-0.042655440068995576,-0.1100912234134025,-0.1915773226086781,0.07386799625789675,0.05149422452936303,0.15508895178038085,0.10205241505019025,0.023077059864320626,-0.030602025973080038,0.105493775388533,0.30738154386284555,0.261758848151862,0.2066866103904681,0.28870774910205244,0.15547118812849536,0.08397854661619619,0.09353211333643219,0.27398642611623636,0.253107909016679,0.17163425200028382,0.2438090898152392,0.11141538707755783,0.12569064965070487,0.2250661870212809,0.29351684121639376
DE247,-0.33831313602004576,-0.21804007580172258,-0.20194961416250568,-0.14741462461173682,-0.14433215659788612,-0.19744644964991853,-0.2522527945862352,-0.22866446602917012,-0.47431826628796403,-0.24070585565138447,-0.2354209246362401,-0.18769257088479696,-0.21479992874051423,-0.21697198667317097,-0.07087708332752019,-0.0930498263259566,-0.006544485712651538,-0.0026941154077045892,-0.3181230795175336,-0.13742246915016265,-0.16862211376009018,-0.2636791869498252,0.10662480725686585,0.004939269312875139,0.1188046327071468,0.07070512958783293,-0.01020516381973502,-0.07300913137922715,-0.0035863247478892246,0.27926431161181875,0.13361489198000664,0.12616952428364359,0.20742093053809785,0.08655059989120883,0.02702874842446823,0.031265106971410495,0.2504841151874644,0.1205296107073468,0.0892352519144326,0.17891690181444542,0.04474466563805368,0.022687655877068336,0.07487436620985055,0.25347632211371507
DE248,-0.21419945432588372,-0.046767189279400156,-0.016744593634638094,-0.00836496488485472,-0.014544720714596782,-0.04898600218908855,0.01821753819482863,-0.040042938291115604,-0.16622929524464158,-0.06549358922104087,-0.10471352794585731,-0.06977089993733465,-0.06732476600355142,0.02280809036190723,0.13670776616522295,0.010172162207031654,0.07907890946676388,0.09738958732168057,-0.11703374668394106,-0.03181684246531591,-0.10710933844836401,-0.23306491741784852,0.1294648933082556,0.039686869884948406,0.14086154984477472,0.12875562958850018,0.05053481390207071,-0.015386181386231823,0.09717995827831039,0.19738587599062707,0.11287256214311125,0.06469535527955017,0.15976404371740305,0.04810749440047468,-0.04529753060940522,-0.0065022678991790706,0.18427590142348582,0.12339608361432575,0.05232191449578005,0.1302979826022581,0.007844486708468157,0.021832576755809185,0.07872935446211549,0.19224027246446207
DE249,-0.16221286653371736,-0.08885958864936894,-0.03569052496739411,0.009738121634540464,0.00028765986906109653,-0.04949490923423727,-0.025816183019314876,-0.07355048378757667,-0.368918697503022,-0.08538338546666446,-0.06515695773721752,-0.054007245209150234,-0.08117324546835492,-0.01810941215630646,0.006876431051037635,-0.04213978996571566,0.02604167947075875,0.032655489322439335,-0.25291802264139074,-0.07409573290775018,-0.11781186727773019,-0.13160611418892854,0.15518862477937412,0.07096621932241964,0.158571792786121,0.12375667716481753,0.03857507309856367,-0.030561723404403995,0.0475337819217001,0.26430562657737156,0.13834565394288179,0.1095290704027001,0.22343753687683066,0.12313875330545287,0.05557005291276518,0.05078125581901127,0.2650699129593279,0.10278756351854001,0.04790394444511881,0.1544119768079153,0.03720978996540203,0.044293180054846726,0.12206181819806905,0.255189174625692
DE24A,-0.4120995451194236,-0.2929693653953568,-0.2757125883609567,-0.2477245328069131,-0.2341991570938522,-0.29473556891959385,-0.32300012392893873,-0.328535061972262,-0.521232258711313,-0.3123075261332404,-0.32550693859831814,-0.3022808799633805,-0.33629515565173973,-0.30394550605403736,-0.1989539137813513,-0.19977657791845094,-0.11944862096965314,-0.06870277477935105,-0.380079729195663,-0.18435375153025857,-0.24160223779137135,-0.25683615735346144,0.03255251489228295,-0.096751634672541,0.06657565559718082,-0.005687578397511883,-0.10691898110591602,-0.17259189135403863,-0.08688778880337245,0.18920589420880551,0.055289423484115696,0.06215473998349097,0.16543808100073898,0.029963568784200367,-0.04174098383218061,-0.044793437091024235,0.2079813678505844,0.06274112148443423,0.04521715664486625,0.15962162998092677,0.001386451127597832,-0.0019677387557122117,0.0796712608019079,0.2178259506427196
DE24B,-0.2665722234048019,-0.09965464162527737,-0.09840296504792412,-0.041494514503932045,-0.0403915037225524,-0.10671472941811466,-0.11194804889423626,-0.1475932871882577,-0.3769878819327859,-0.12046381321596678,-0.11982599596543653,-0.089497872225768,-0.13944864377742394,-0.10212687576176793,-0.05550866015350697,-0.0873643312824045,-0.04032195019153184,-0.0250211687109122,-0.2945023784216406,-0.1320236603007393,-0.17651684546004354,-0.2463540981253065,0.052558565504236654,0.0049998810361411294,0.08572626422182505,0.06872706004631901,-0.019390311606978572,-0.08072863366568228,-0.033970593513345304,0.16785790575993365,0.09819956697155408,0.07538702015525378,0.18938827393767754,0.08452376646069015,-0.04751169171723202,-0.0242501824446385,0.15565987934560832,0.07243539412726419,0.012176341551579872,0.12716362128501757,-0.003216253324379248,-0.03309998630387845,0.03542815669103261,0.17434731474001852
DE24C,-0.35666161904525484,-0.12696503156215788,-0.1269780657913948,-0.10667348774851382,-0.13437265999716674,-0.17886284733196967,-0.20003886922933656,-0.20833105776630345,-0.39000554196347714,-0.18371050887813212,-0.21041454355970923,-0.18078482430162512,-0.24148943433153214,-0.22277736839121876,-0.09059404711664976,-0.1293778132223138,-0.06275221703524458,-0.07189717046355448,-0.2971069338386426,-0.1729826306266613,-0.2129998679191043,-0.30935293402116537,-0.010600473557186074,-0.05412623976328057,0.02899856486263075,-0.011546366934093943,-0.06893161264823411,-0.12811846879394606,-0.016519136394544942,0.07483015640583801,0.014216953934099719,-0.027345367751837824,0.0635424056785292,-0.021535560807385057,-0.08138514012229137,-0.03288073877470443,0.06647057778544752,0.0031445929440212517,-0.06696800607186504,0.035157055028989026,-0.07375220903505464,-0.0578514323007715,0.031139888210672817,0.09993173264575317
DE24D,-0.3091469634281916,-0.1793794906635373,-0.18739539999043653,-0.13525654624368588,-0.15104554885395638,-0.18450991869253708,-0.17554462167757723,-0.2281984573596323,-0.44887763435104555,-0.20492379996038013,-0.21099631334820224,-0.18885823574701976,-0.21164222671516308,-0.18304652858687542,0.03572370004469749,-0.07802688736540875,-0.013453751161197514,-0.011153122684349537,-0.2975432072713309,-0.10210839683028516,-0.1697844717319007,-0.19161075085060486,0.08965815664214616,0.02325981772337138,0.13150044650491166,0.10572592588367913,-0.0008642870625167332,-0.08258186236889231,0.0061093410875818766,0.2878250265528499,0.18781809638925862,0.1271476713516575,0.2614945314831818,0.12828205561240202,0.04193048094141716,0.09497850580575062,0.2714684709492152,0.1576323406514184,0.07034741018514845,0.20795192495974413,0.07472274929383449,0.03991589920695837,0.12499530814968862,0.2731206482829156
DE251,-0.21443538091200576,-0.19157089311423314,-0.15577656113431104,-0.04946569111169952,-0.019497142326818873,-0.13978836228571634,-0.14944664069211921,-0.18324903273591986,-0.5935653825150176,-0.20343000388462662,-0.16259516875656865,-0.090628327184889,-0.16366068981041915,-0.11333166369195746,-0.10109249675954346,-0.15665491734101178,-0.03822017345506157,-0.04800327514980085,-0.4581740357294124,-0.1054828390768573,-0.08482232564121117,-0.20352209656553855,0.2185260174124315,0.012568946975316297,0.1385016189660948,0.15906011842485412,0.02787437378425839,-0.07438665305608472,0.04035387889663222,0.24407369912937837,0.0787169766767366,0.004468594538935777,0.16369389054536576,0.035078031331930326,-0.06696513494034662,-0.027625923298418398,0.25568738611054864,0.08128363932229843,0.002056893321919828,0.16526466075570867,0.010372669880453156,-0.00527544013353376,0.058152151233151095,0.2431990281433487
DE252,-0.32207056204222595,-0.2845663382785605,-0.28156104511157487,-0.19438264926254423,-0.15181117083430706,-0.2419572038908655,-0.16623392562779193,-0.22596804594502284,-0.6624200390312058,-0.3580982099855514,-0.2672847184576522,-0.20786982939939236,-0.2676745329138096,-0.14762077072342872,-0.12378085033712416,-0.26216944687255084,-0.21707296645223695,-0.22358618794626606,-0.5822964857747894,-0.3061166716116862,-0.2651287691405748,-0.3828219899142341,-0.061012847842369045,-0.19195199511521654,-0.1252205902949607,-0.10379290665909613,-0.13913651792592274,-0.18295906828964192,-0.15839989693377987,-0.03600212530327185,-0.15881760143085244,-0.18929481801217296,-0.09246024733702785,-0.17817585941264058,-0.20758522863502693,-0.2632490705635513,-0.053542278811622546,-0.17437433975721983,-0.19948565612857527,-0.11375823080733605,-0.18751786331603026,-0.18727483382755805,-0.17644798836824083,-0.04881155857707109
DE253,-0.3268487547646268,-0.24305192093173256,-0.20467607268274357,-0.13070347641578794,-0.09827231223704236,-0.20743617364624423,-0.23470079420831813,-0.22009989469412228,-0.6187477861836714,-0.2264136167122609,-0.1845548913284516,-0.1327365499955241,-0.20186145353491747,-0.20619309948995312,-0.14513908598742165,-0.19776582977801038,-0.09544719603219964,-0.07322735766141963,-0.4758946131644147,-0.15943066794158411,-0.11450247186679785,-0.2537187442964045,0.13583779134218665,-0.057584225293865976,0.03837938063064672,0.08336313248703742,-0.012568045908259329,-0.0388180215126952,-0.010209436028472352,0.16549294154986915,-0.018222129045413205,-0.03120725095693122,0.10237924957216937,-0.03314644841428638,-0.0907776705271861,-0.1400346778609235,0.14900252531060398,-0.02730303874464035,-0.021828533453396304,0.08435289009220703,-0.03333740520609996,-0.012390204089008372,-0.011487041430918055,0.15892437407715776
